                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    702,                0.70341,                0.90801,                0.41025,                 0.7933,                0.91847,                0.78932,                0.85766,                0.67315,                0.81177,                0.71157,                0.73699,                0.38784,                0.81703,                 1.2518,                0.44068,                0.79568,             0.00010925,             0.00010925,             0.00010925
                    703,                0.73275,                 1.0136,                0.41282,                0.79454,                0.90786,                0.79734,                0.85702,                0.67144,                0.79689,                0.72064,                0.73717,                0.38679,                0.81571,                   1.25,                0.43581,                0.79586,             0.00010889,             0.00010889,             0.00010889
                    704,                0.70306,                0.92461,                0.41219,                0.79437,                0.90791,                0.80278,                0.85631,                0.66913,                0.81102,                0.71164,                0.73272,                 0.3857,                0.81656,                 1.2536,                 0.4333,                0.79611,             0.00010854,             0.00010854,             0.00010854
                    705,                0.73377,                0.98863,                0.41935,                0.79495,                0.90578,                0.80277,                0.85732,                0.66941,                0.79545,                0.72445,                0.73527,                0.38683,                0.82041,                 1.2596,                0.43283,                0.79604,             0.00010819,             0.00010819,             0.00010819
                    706,                0.69225,                0.92804,                0.40324,                0.79234,                0.91153,                0.79674,                0.85379,                0.66961,                0.79831,                0.71682,                0.73156,                0.38717,                0.81687,                 1.2594,                0.43414,                0.79595,             0.00010783,             0.00010783,             0.00010783
                    707,                0.73023,                0.96358,                0.41468,                0.79144,                0.91107,                0.79715,                0.85436,                0.67151,                0.79585,                0.72223,                0.73481,                0.38875,                0.81276,                 1.2459,                 0.4364,                 0.7957,             0.00010748,             0.00010748,             0.00010748
                    708,                0.69738,                 0.9208,                0.41206,                0.79545,                0.92258,                0.79174,                 0.8563,                0.67199,                0.81041,                0.71049,                0.73397,                 0.3867,                 0.8122,                 1.2397,                0.43646,                0.79565,             0.00010712,             0.00010712,             0.00010712
                    709,                0.70734,                0.94325,                0.41185,                0.79554,                 0.9193,                0.79126,                0.85693,                0.67232,                 0.8087,                0.71611,                0.73801,                0.38671,                 0.8143,                  1.251,                0.44494,                0.79602,             0.00010677,             0.00010677,             0.00010677
                    710,                0.70754,                0.93808,                0.41067,                0.79314,                0.91714,                0.79213,                 0.8593,                0.67343,                0.80466,                0.71797,                0.73885,                0.38958,                0.81846,                 1.2627,                0.44747,                0.79631,             0.00010642,             0.00010642,             0.00010642
                    711,                0.72089,                0.95966,                0.41389,                0.79774,                0.91307,                0.79335,                0.85915,                0.67327,                0.79946,                0.71646,                0.73886,                0.38665,                 0.8177,                 1.2614,                0.44188,                0.79599,             0.00010606,             0.00010606,             0.00010606
                    712,                 0.7225,                0.95795,                0.41856,                0.79166,                0.90495,                0.79969,                 0.8592,                0.67196,                0.79566,                0.72322,                0.73916,                0.38733,                0.81162,                  1.233,                0.43296,                0.79559,             0.00010571,             0.00010571,             0.00010571
                    713,                0.72165,                0.96159,                0.41513,                0.79421,                0.90811,                0.80045,                0.85879,                0.67213,                0.80061,                0.71931,                0.73618,                0.38436,                0.81344,                 1.2431,                0.43496,                0.79601,             0.00010536,             0.00010536,             0.00010536
                    714,                0.71727,                0.97797,                0.41125,                0.79658,                0.90276,                0.80594,                0.85848,                0.67148,                0.80052,                0.72057,                0.73248,                 0.3818,                0.81611,                 1.2594,                0.43964,                0.79713,               0.000105,               0.000105,               0.000105
                    715,                0.73327,                0.95555,                0.41163,                0.79344,                0.90519,                0.80563,                0.85717,                0.66682,                0.79013,                0.71573,                 0.7248,                0.37823,                0.82592,                 1.2737,                 0.4448,                0.79778,             0.00010465,             0.00010465,             0.00010465
                    716,                  0.721,                0.97134,                0.41597,                0.79764,                 0.9042,                0.80415,                0.85663,                0.67191,                0.79525,                0.72394,                0.73325,                0.38382,                 0.8141,                 1.2476,                0.44032,                0.79688,              0.0001043,              0.0001043,              0.0001043
                    717,                0.73034,                0.95059,                0.41482,                0.79118,                0.91225,                0.79781,                0.85821,                0.67322,                0.79808,                0.72045,                0.73498,                0.38818,                0.81348,                 1.2381,                0.43895,                0.79668,             0.00010394,             0.00010394,             0.00010394
                    718,                0.72762,                0.95943,                0.41568,                0.79216,                 0.9069,                0.80189,                0.85904,                0.67317,                0.79235,                0.72254,                0.73481,                0.38662,                0.81947,                  1.235,                0.43951,                0.79682,             0.00010359,             0.00010359,             0.00010359
                    719,                0.73985,                0.98573,                0.42092,                0.79585,                0.91088,                0.80194,                0.85875,                0.67536,                0.80177,                0.72307,                 0.7388,                 0.3901,                0.80895,                 1.2289,                0.43644,                0.79642,             0.00010324,             0.00010324,             0.00010324
                    720,                0.69528,                0.90884,                0.39751,                0.79487,                0.91738,                0.79344,                0.85762,                0.67066,                0.81698,                 0.7105,                0.73792,                0.38863,                0.81591,                  1.247,                0.44273,                0.79658,             0.00010288,             0.00010288,             0.00010288
                    721,                0.72497,                0.96556,                0.40717,                0.79378,                0.91706,                0.79173,                0.85682,                0.67145,                 0.8091,                0.70996,                0.73445,                0.38625,                  0.817,                  1.249,                0.45132,                0.79664,             0.00010253,             0.00010253,             0.00010253
                    722,                0.72952,                0.96541,                0.41257,                0.79245,                0.91728,                0.79516,                 0.8589,                0.67145,                0.81564,                0.71021,                0.73654,                0.38758,                0.81769,                 1.2528,                0.45117,                0.79664,             0.00010218,             0.00010218,             0.00010218
                    723,                0.71296,                0.93355,                0.41235,                0.79288,                0.91084,                 0.7982,                0.85701,                0.66787,                0.81551,                0.70802,                0.73161,                0.38283,                0.82216,                 1.2537,                0.44791,                0.79663,             0.00010182,             0.00010182,             0.00010182
                    724,                0.72639,                0.96696,                0.41305,                0.79269,                0.90445,                0.80041,                 0.8552,                0.66733,                0.81437,                 0.7024,                0.72655,                0.38085,                 0.8249,                 1.2608,                0.45129,                0.79689,             0.00010147,             0.00010147,             0.00010147
                    725,                0.75338,                 0.9957,                0.41629,                0.79585,                0.92444,                0.78998,                0.85749,                0.67033,                 0.8234,                0.70629,                0.73286,                0.38504,                0.81843,                 1.2656,                0.44415,                0.79686,             0.00010112,             0.00010112,             0.00010112
                    726,                0.72522,                0.95898,                0.41706,                0.79429,                0.91293,                0.80218,                0.85927,                0.67323,                0.81857,                0.71039,                0.73526,                0.38338,                 0.8135,                 1.2544,                0.43981,                0.79661,             0.00010076,             0.00010076,             0.00010076
                    727,                0.70116,                0.93026,                0.40956,                0.79408,                0.91867,                0.79936,                0.85844,                0.67251,                0.80172,                0.71795,                0.73025,                0.38056,                0.82165,                 1.2593,                0.44613,                0.79683,             0.00010041,             0.00010041,             0.00010041
                    728,                0.75356,                0.99652,                0.41854,                0.79263,                0.91856,                 0.7959,                0.85763,                0.67121,                0.80251,                0.71686,                0.73249,                0.38106,                0.81797,                 1.2481,                0.45271,                 0.7965,             0.00010006,             0.00010006,             0.00010006
                    729,                0.72232,                0.95131,                0.41865,                0.79309,                  0.915,                0.79863,                0.85756,                 0.6704,                0.80155,                0.72066,                0.73385,                0.38527,                0.81966,                 1.2538,                0.44573,                0.79676,             9.9703e-05,             9.9703e-05,             9.9703e-05
                    730,                0.69988,                0.92373,                 0.4116,                0.79384,                0.91932,                0.80025,                 0.8603,                 0.6726,                0.80227,                0.71965,                0.73148,                0.38212,                0.81782,                 1.2602,                0.43636,                0.79663,              9.935e-05,              9.935e-05,              9.935e-05
                    731,                0.71512,                0.95504,                0.40737,                0.79361,                 0.9261,                0.79563,                0.86304,                 0.6759,                 0.8135,                0.71484,                0.73479,                0.38567,                0.81541,                 1.2622,                0.43225,                0.79653,             9.8996e-05,             9.8996e-05,             9.8996e-05
                    732,                0.69803,                0.93468,                 0.4058,                0.79384,                0.92488,                0.79326,                0.86181,                0.67458,                0.81184,                0.71828,                0.73927,                0.38798,                0.81856,                 1.2497,                0.43614,                 0.7969,             9.8643e-05,             9.8643e-05,             9.8643e-05
                    733,                0.71178,                0.94428,                0.40969,                0.79199,                0.93463,                0.78123,                0.85868,                0.67238,                0.82184,                0.70738,                0.73648,                0.38794,                0.82143,                 1.2447,                0.44057,                0.79694,             9.8289e-05,             9.8289e-05,             9.8289e-05
                    734,                0.72468,                0.96545,                0.41016,                0.79472,                0.92373,                0.79417,                0.85847,                0.67276,                0.81686,                0.72073,                0.73889,                0.39031,                0.81611,                 1.2481,                0.44269,                0.79663,             9.7936e-05,             9.7936e-05,             9.7936e-05
                    735,                0.70774,                 0.9369,                0.42125,                0.79226,                0.92032,                0.78823,                0.85713,                0.67045,                0.80484,                  0.711,                0.73075,                 0.3867,                0.82488,                 1.2724,                0.44485,                0.79657,             9.7582e-05,             9.7582e-05,             9.7582e-05
                    736,                0.74027,                0.99671,                 0.4195,                0.79388,                0.91418,                0.79441,                0.85682,                0.67063,                0.81075,                0.71439,                0.73389,                0.38724,                0.81979,                 1.2752,                0.44911,                 0.7961,             9.7229e-05,             9.7229e-05,             9.7229e-05
                    737,                0.69635,                0.90898,                0.40964,                0.79101,                0.91647,                0.79694,                 0.8595,                0.67444,                0.80797,                0.72082,                 0.7392,                0.38881,                 0.8186,                 1.2634,                0.44835,                0.79591,             9.6876e-05,             9.6876e-05,             9.6876e-05
                    738,                0.69007,                0.90068,                0.40134,                0.79206,                0.91203,                0.80121,                0.85625,                0.67077,                0.80388,                0.72113,                0.73368,                0.38676,                0.82063,                 1.2483,                0.43918,                0.79594,             9.6522e-05,             9.6522e-05,             9.6522e-05
                    739,                 0.7042,                 0.9457,                0.40308,                0.79652,                0.92237,                0.80042,                0.85752,                0.67239,                0.80647,                 0.7202,                0.73244,                0.38524,                0.81925,                 1.2521,                0.43204,                  0.796,             9.6169e-05,             9.6169e-05,             9.6169e-05
                    740,                0.73148,                0.97063,                0.41392,                0.79286,                0.92494,                0.80077,                0.85953,                 0.6762,                0.81647,                0.72187,                0.73939,                0.38896,                0.81421,                 1.2368,                0.43117,                0.79575,             9.5815e-05,             9.5815e-05,             9.5815e-05
                    741,                0.71811,                0.95674,                0.41937,                0.79372,                0.92357,                0.79968,                0.85753,                0.67374,                0.81038,                0.72021,                0.73633,                0.38936,                 0.8119,                 1.2429,                0.43365,                0.79594,             9.5462e-05,             9.5462e-05,             9.5462e-05
                    742,                 0.7204,                0.94968,                0.41064,                0.79512,                0.91952,                0.80109,                0.85804,                0.67406,                0.80691,                0.72068,                0.73445,                0.38844,                0.81668,                 1.2512,                0.43774,                0.79623,             9.5108e-05,             9.5108e-05,             9.5108e-05
                    743,                0.71298,                0.94367,                0.40242,                0.79238,                0.91862,                0.80376,                0.86128,                0.67658,                0.80972,                 0.7258,                0.74013,                0.39323,                0.81291,                 1.2465,                 0.4331,                0.79601,             9.4755e-05,             9.4755e-05,             9.4755e-05
                    744,                0.70407,                0.94388,                0.40322,                0.79534,                 0.9157,                0.80378,                0.86138,                0.67754,                0.80593,                0.72083,                0.73405,                0.38673,                 0.8113,                 1.2613,                0.43287,                0.79587,             9.4402e-05,             9.4402e-05,             9.4402e-05
                    745,                0.72151,                0.94442,                0.41372,                 0.7926,                0.92195,                0.79692,                0.86086,                0.67592,                0.80341,                 0.7164,                0.73237,                0.38552,                0.81574,                 1.2567,                 0.4324,                0.79632,             9.4048e-05,             9.4048e-05,             9.4048e-05
                    746,                0.71226,                0.94477,                0.40526,                0.79343,                0.91817,                0.79978,                0.86028,                0.67696,                0.80394,                0.71992,                0.73368,                0.38827,                0.81459,                 1.2524,                0.43763,                0.79634,             9.3695e-05,             9.3695e-05,             9.3695e-05
                    747,                0.72778,                0.95668,                0.41092,                 0.7929,                  0.924,                0.79908,                0.85761,                0.67351,                0.80852,                0.71952,                0.73127,                0.38437,                0.81976,                 1.2694,                 0.4478,                0.79622,             9.3341e-05,             9.3341e-05,             9.3341e-05
                    748,                0.72594,                0.97327,                0.40758,                 0.7931,                0.91076,                  0.803,                0.85991,                0.67518,                0.80957,                0.71774,                0.73812,                0.39198,                0.81241,                 1.2534,                0.44602,                 0.7956,             9.2988e-05,             9.2988e-05,             9.2988e-05
                    749,                0.72626,                0.96324,                0.41197,                0.79391,                 0.9105,                0.79884,                0.85661,                0.67266,                0.80983,                0.71007,                0.73276,                0.38987,                0.82264,                 1.2552,                0.44462,                0.79576,             9.2634e-05,             9.2634e-05,             9.2634e-05
                    750,                0.74305,                0.98645,                0.41622,                0.79251,                0.90573,                0.80567,                0.85974,                0.67674,                0.81269,                0.71745,                0.74008,                0.39401,                0.81126,                 1.2467,                  0.441,                0.79529,             9.2281e-05,             9.2281e-05,             9.2281e-05
                    751,                0.70621,                 0.9365,                0.40745,                0.79423,                0.92108,                0.79354,                0.85989,                0.67611,                0.80869,                0.71602,                0.73833,                0.39113,                0.81485,                 1.2435,                0.44645,                0.79539,             9.1927e-05,             9.1927e-05,             9.1927e-05
                    752,                 0.7272,                 1.0008,                 0.4121,                0.79771,                0.90798,                0.80075,                0.85934,                0.67514,                0.79655,                0.72221,                0.73515,                0.38848,                0.81984,                 1.2668,                0.44318,                0.79563,             9.1574e-05,             9.1574e-05,             9.1574e-05
                    753,                0.69605,                0.92127,                0.40208,                0.79455,                0.90738,                0.80495,                0.85925,                0.67518,                0.79795,                0.72503,                0.73712,                0.38925,                 0.8169,                 1.2483,                0.43814,                0.79548,             9.1221e-05,             9.1221e-05,             9.1221e-05
                    754,                0.72014,                0.94072,                0.41189,                 0.7918,                0.91119,                0.80239,                0.85817,                0.67398,                0.80376,                0.72284,                0.73742,                0.38938,                0.81602,                 1.2469,                0.43746,                0.79541,             9.0867e-05,             9.0867e-05,             9.0867e-05
                    755,                0.75156,                 1.0065,                0.42627,                0.79372,                0.91788,                0.79981,                 0.8581,                0.67323,                0.80584,                0.72337,                0.73667,                 0.3861,                0.81339,                 1.2411,                0.43504,                0.79547,             9.0514e-05,             9.0514e-05,             9.0514e-05
                    756,                 0.7317,                0.97385,                0.40237,                0.79233,                0.91389,                0.80128,                0.85729,                0.67125,                0.80329,                0.72519,                0.73698,                0.38971,                0.81324,                 1.2414,                0.43544,                0.79561,              9.016e-05,              9.016e-05,              9.016e-05
                    757,                0.70741,                0.95275,                0.39992,                0.79603,                0.91358,                0.79969,                 0.8568,                0.67188,                 0.8019,                0.72216,                0.73625,                0.38839,                0.81383,                 1.2433,                 0.4395,                0.79598,             8.9807e-05,             8.9807e-05,             8.9807e-05
                    758,                0.70679,                0.93918,                0.40273,                0.79226,                0.91311,                0.79886,                0.85942,                0.67526,                0.80626,                0.71907,                 0.7402,                0.39137,                0.81026,                 1.2468,                0.43942,                0.79557,             8.9453e-05,             8.9453e-05,             8.9453e-05
                    759,                0.74177,                 0.9812,                 0.4096,                0.79662,                0.90866,                 0.7999,                0.85982,                0.67516,                0.80956,                0.71322,                0.74041,                0.39013,                0.81314,                 1.2654,                0.44046,                0.79543,               8.91e-05,               8.91e-05,               8.91e-05
                    760,                0.71885,                0.93616,                0.41088,                0.79302,                 0.9198,                0.79109,                0.85997,                 0.6742,                0.80389,                0.71287,                0.73815,                0.39029,                0.81936,                 1.2668,                 0.4365,                0.79571,             8.8747e-05,             8.8747e-05,             8.8747e-05
                    761,                 0.7441,                0.98494,                0.41061,                0.79118,                 0.9132,                0.79709,                0.85986,                0.67395,                0.80315,                0.71649,                 0.7382,                0.39199,                0.81825,                  1.275,                0.43224,                0.79611,             8.8393e-05,             8.8393e-05,             8.8393e-05
                    762,                0.74762,                0.98676,                0.41884,                0.79739,                0.91586,                0.79386,                0.85873,                0.67437,                0.80813,                0.71218,                0.73636,                0.39082,                0.81841,                  1.272,                0.43346,                0.79602,              8.804e-05,              8.804e-05,              8.804e-05
                    763,                0.75457,                0.97739,                0.42227,                0.79219,                0.93061,                0.78292,                0.85863,                 0.6746,                0.82032,                0.70727,                 0.7402,                0.39323,                0.81346,                 1.2449,                0.43387,                 0.7957,             8.7686e-05,             8.7686e-05,             8.7686e-05
                    764,                0.72947,                0.95394,                0.40278,                0.79687,                0.93448,                0.78117,                0.85889,                0.67467,                0.82106,                0.70359,                0.73755,                0.39089,                0.81515,                 1.2435,                0.43635,                0.79568,             8.7333e-05,             8.7333e-05,             8.7333e-05
                    765,                 0.7226,                0.95536,                0.40545,                0.79363,                0.92134,                0.78557,                0.85661,                0.67124,                 0.8055,                0.70945,                0.73538,                0.38935,                0.81711,                 1.2621,                0.43956,                0.79558,             8.6979e-05,             8.6979e-05,             8.6979e-05
                    766,                0.72094,                0.95171,                0.40586,                0.79253,                 0.9133,                0.79422,                0.85693,                 0.6697,                0.79824,                0.71562,                0.73348,                0.38793,                0.82306,                 1.2625,                0.44212,                0.79581,             8.6626e-05,             8.6626e-05,             8.6626e-05
                    767,                0.70274,                 0.9522,                0.40021,                0.79662,                0.91294,                0.79517,                0.85775,                0.67068,                0.80471,                0.71509,                 0.7347,                0.38875,                0.81769,                 1.2614,                0.44143,                0.79562,             8.6273e-05,             8.6273e-05,             8.6273e-05
                    768,                 0.7333,                0.99457,                0.40979,                0.79483,                0.91176,                0.80307,                0.86138,                0.67391,                0.80701,                0.72169,                0.73915,                0.38839,                0.81764,                  1.247,                0.43873,                0.79557,             8.5919e-05,             8.5919e-05,             8.5919e-05
                    769,                0.70586,                0.94792,                0.39944,                0.79418,                0.91039,                0.79889,                0.86091,                 0.6742,                0.80199,                0.71952,                0.73769,                0.38695,                0.81486,                 1.2457,                0.44075,                0.79569,             8.5566e-05,             8.5566e-05,             8.5566e-05
                    770,                0.71457,                0.95829,                0.40777,                0.79591,                0.90361,                0.79903,                0.86125,                 0.6754,                0.80559,                0.71618,                0.73913,                0.39147,                0.81469,                 1.2533,                 0.4402,                0.79581,             8.5212e-05,             8.5212e-05,             8.5212e-05
                    771,                0.76482,                 1.0147,                0.41967,                0.79154,                0.90456,                  0.804,                0.86121,                0.67637,                0.81582,                0.71452,                0.74303,                0.39249,                0.81607,                   1.25,                0.42896,                0.79563,             8.4859e-05,             8.4859e-05,             8.4859e-05
                    772,                0.73461,                0.97135,                0.41267,                0.79213,                0.90983,                0.79909,                0.86008,                0.67661,                0.81874,                0.70982,                 0.7401,                0.39253,                0.81227,                 1.2448,                0.42292,                0.79537,             8.4505e-05,             8.4505e-05,             8.4505e-05
                    773,                 0.7304,                0.95531,                0.40966,                0.79514,                0.90659,                0.80663,                0.86094,                0.67716,                0.81572,                0.71414,                0.74068,                0.39115,                0.81272,                 1.2521,                0.42217,                0.79566,             8.4152e-05,             8.4152e-05,             8.4152e-05
                    774,                0.72051,                0.94876,                0.41583,                0.79464,                0.91201,                0.80083,                0.86006,                0.67607,                0.79867,                0.72454,                0.73962,                0.39128,                0.81503,                 1.2653,                0.42529,                0.79594,             8.3799e-05,             8.3799e-05,             8.3799e-05
                    775,                0.71423,                0.94223,                0.40715,                0.79302,                0.92416,                0.79559,                0.86058,                0.67702,                0.81304,                0.72017,                0.74148,                0.39227,                0.80771,                  1.245,                0.42504,                0.79559,             8.3445e-05,             8.3445e-05,             8.3445e-05
                    776,                0.71532,                0.96426,                0.40738,                 0.7942,                0.92237,                0.79416,                0.85644,                0.67437,                0.80935,                0.71803,                0.73549,                0.38743,                0.81485,                 1.2499,                0.42401,                0.79574,             8.3092e-05,             8.3092e-05,             8.3092e-05
                    777,                0.72098,                0.95938,                0.40411,                0.79281,                0.91783,                 0.7965,                0.85976,                0.67753,                0.80902,                0.72082,                0.74155,                0.38868,                0.80866,                 1.2416,                0.42405,                0.79561,             8.2738e-05,             8.2738e-05,             8.2738e-05
                    778,                 0.7013,                 0.9184,                0.39706,                0.79114,                 0.9166,                0.79442,                0.85954,                0.67571,                0.80482,                0.71678,                0.73775,                0.38934,                0.81262,                 1.2456,                0.42841,                0.79571,             8.2385e-05,             8.2385e-05,             8.2385e-05
                    779,                0.71504,                0.95271,                0.40412,                0.79684,                 0.9049,                0.80065,                0.85676,                0.67419,                0.80787,                0.71561,                0.73498,                0.38986,                0.81087,                 1.2451,                0.42749,                0.79593,             8.2031e-05,             8.2031e-05,             8.2031e-05
                    780,                 0.7053,                 0.9613,                 0.4071,                0.79534,                  0.909,                0.80241,                0.85743,                0.67392,                0.80391,                0.71928,                0.73709,                0.39309,                 0.8101,                  1.248,                0.42358,                0.79612,             8.1678e-05,             8.1678e-05,             8.1678e-05
                    781,                 0.7217,                0.97272,                0.40772,                0.79531,                0.92356,                0.79538,                0.85863,                0.67576,                0.81798,                0.71813,                0.74032,                0.39263,                0.80881,                 1.2412,                0.42083,                0.79587,             8.1325e-05,             8.1325e-05,             8.1325e-05
                    782,                0.70948,                0.91234,                 0.3984,                0.79232,                  0.921,                0.79543,                0.85748,                0.67615,                0.80904,                0.71816,                0.73595,                0.39162,                0.80849,                 1.2381,                0.42691,                0.79558,             8.0971e-05,             8.0971e-05,             8.0971e-05
                    783,                0.72749,                0.96732,                0.40975,                  0.793,                0.92241,                0.79431,                0.85955,                0.67651,                0.81357,                  0.719,                0.74031,                0.39032,                0.80651,                 1.2424,                0.43235,                0.79542,             8.0618e-05,             8.0618e-05,             8.0618e-05
                    784,                0.73508,                0.99532,                0.40954,                0.79445,                0.91507,                 0.7999,                0.85943,                0.67539,                 0.8122,                0.71888,                 0.7396,                0.39178,                0.81266,                 1.2697,                0.43444,                0.79573,             8.0264e-05,             8.0264e-05,             8.0264e-05
                    785,                0.74488,                0.99969,                0.41999,                0.79367,                0.92819,                0.79564,                0.85994,                0.67717,                0.81828,                0.71921,                 0.7409,                 0.3953,                0.81102,                 1.2689,                0.43035,                0.79592,             7.9911e-05,             7.9911e-05,             7.9911e-05
                    786,                0.72424,                0.95959,                 0.4143,                0.79324,                0.92378,                0.79287,                0.86035,                0.67754,                0.81593,                0.71217,                0.73874,                0.39431,                0.81678,                 1.2718,                0.43228,                0.79605,             7.9557e-05,             7.9557e-05,             7.9557e-05
                    787,                0.73092,                0.98042,                 0.4074,                0.79543,                0.92764,                0.79313,                0.86172,                0.67748,                0.81805,                0.71682,                0.74255,                0.39697,                 0.8115,                 1.2526,                0.43379,                0.79575,             7.9204e-05,             7.9204e-05,             7.9204e-05
                    788,                0.71228,                0.95542,                 0.3984,                0.79158,                0.92897,                0.79493,                0.85979,                0.67469,                0.81897,                0.71528,                0.73951,                0.39186,                 0.8125,                 1.2487,                0.43467,                0.79571,             7.8851e-05,             7.8851e-05,             7.8851e-05
                    789,                0.70851,                0.95018,                0.40211,                0.79222,                0.92495,                0.79624,                0.85877,                0.67374,                0.81502,                0.71081,                0.73459,                0.38848,                0.81712,                 1.2574,                0.43926,                0.79602,             7.8497e-05,             7.8497e-05,             7.8497e-05
                    790,                0.72468,                0.96937,                0.41071,                0.79211,                0.92841,                0.79808,                0.85694,                0.67263,                0.81311,                0.71771,                 0.7352,                0.38819,                0.81219,                 1.2504,                0.43925,                0.79598,             7.8144e-05,             7.8144e-05,             7.8144e-05
                    791,                0.72098,                 0.9616,                0.39894,                0.79419,                0.92405,                0.79806,                0.85918,                0.67488,                0.81903,                0.71269,                0.73616,                0.38873,                0.81377,                 1.2561,                0.43738,                0.79603,              7.779e-05,              7.779e-05,              7.779e-05
                    792,                0.72341,                0.95661,                0.40478,                0.79342,                0.91716,                0.80178,                0.85792,                 0.6752,                0.81174,                0.71203,                0.73408,                0.38631,                0.81326,                 1.2579,                0.43668,                0.79589,             7.7437e-05,             7.7437e-05,             7.7437e-05
                    793,                0.75327,                 1.0336,                0.42358,                0.79527,                 0.9252,                0.79613,                0.85928,                 0.6775,                0.81806,                0.71873,                0.73969,                0.38951,                0.80928,                 1.2536,                0.43801,                0.79559,             7.7083e-05,             7.7083e-05,             7.7083e-05
                    794,                0.69516,                0.94214,                0.40212,                0.79367,                0.93141,                 0.7911,                 0.8613,                0.67736,                0.81877,                0.70954,                0.73543,                0.38808,                0.81313,                 1.2616,                0.43702,                 0.7957,              7.673e-05,              7.673e-05,              7.673e-05
                    795,                0.71742,                0.98498,                0.40667,                0.79557,                0.93133,                0.79134,                0.86046,                0.67719,                0.82122,                0.70608,                 0.7336,                0.38907,                0.81522,                 1.2595,                0.43207,                0.79543,             7.6377e-05,             7.6377e-05,             7.6377e-05
