                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    724,                 1.4267,                0.61572,                0.87769,                 0.8249,                0.77891,                0.81305,                0.40646,                 1.5679,                0.65639,                 0.9372,             0.00010147,             0.00010147,             0.00010147
                    725,                 1.3575,                0.59864,                0.87654,                0.83006,                0.76982,                0.81261,                0.40649,                 1.5718,                0.65211,                0.93906,             0.00010112,             0.00010112,             0.00010112
                    726,                 1.3794,                0.59932,                0.88999,                0.85211,                 0.7588,                0.81231,                0.40694,                 1.5647,                0.64885,                0.93722,             0.00010076,             0.00010076,             0.00010076
                    727,                 1.3856,                0.60279,                0.87579,                0.88894,                0.76702,                0.84021,                0.41055,                 1.5724,                0.64912,                0.93857,             0.00010041,             0.00010041,             0.00010041
                    728,                 1.3971,                 0.6067,                0.87604,                0.88372,                0.77467,                0.83875,                0.41171,                 1.5678,                 0.6485,                0.93785,             0.00010006,             0.00010006,             0.00010006
                    729,                  1.344,                0.58574,                0.87616,                0.87638,                0.78034,                0.84047,                0.41402,                 1.5609,                0.64241,                0.93525,             9.9703e-05,             9.9703e-05,             9.9703e-05
                    730,                 1.3899,                0.60319,                0.88106,                0.86105,                0.78358,                  0.836,                0.41201,                 1.5653,                 0.6464,                0.93522,              9.935e-05,              9.935e-05,              9.935e-05
                    731,                 1.3688,                0.59041,                0.87886,                0.85465,                0.80289,                0.83679,                0.41218,                 1.5678,                0.64763,                0.93606,             9.8996e-05,             9.8996e-05,             9.8996e-05
                    732,                  1.385,                0.59571,                0.88311,                0.86071,                0.78759,                0.83536,                0.41306,                 1.5716,                0.64583,                0.93776,             9.8643e-05,             9.8643e-05,             9.8643e-05
                    733,                 1.3575,                0.58873,                0.87755,                0.85796,                0.77941,                0.83186,                0.41412,                 1.5688,                0.64835,                 0.9369,             9.8289e-05,             9.8289e-05,             9.8289e-05
                    734,                 1.4183,                0.60649,                0.87346,                0.85664,                0.78008,                0.83006,                0.41348,                 1.5699,                0.64803,                0.93684,             9.7936e-05,             9.7936e-05,             9.7936e-05
                    735,                 1.4118,                0.61159,                0.87638,                0.86197,                0.78347,                0.83396,                0.41564,                 1.5711,                0.64554,                0.93706,             9.7582e-05,             9.7582e-05,             9.7582e-05
                    736,                  1.378,                0.60352,                0.87913,                0.85822,                 0.8013,                0.84795,                0.41682,                 1.5668,                0.64328,                0.93693,             9.7229e-05,             9.7229e-05,             9.7229e-05
                    737,                 1.3978,                0.60161,                 0.8785,                0.87675,                0.78117,                0.85251,                0.41789,                  1.566,                0.64794,                0.93628,             9.6876e-05,             9.6876e-05,             9.6876e-05
                    738,                 1.3692,                0.59614,                0.88633,                0.87009,                0.79471,                0.85605,                0.41891,                 1.5633,                0.64848,                0.93531,             9.6522e-05,             9.6522e-05,             9.6522e-05
                    739,                 1.3903,                0.61447,                0.87823,                 0.8895,                0.78058,                0.85705,                0.41965,                  1.566,                0.64757,                0.93554,             9.6169e-05,             9.6169e-05,             9.6169e-05
                    740,                 1.3527,                0.58444,                0.87681,                0.87615,                0.78593,                0.85667,                0.42055,                 1.5622,                0.64849,                0.93464,             9.5815e-05,             9.5815e-05,             9.5815e-05
                    741,                 1.3715,                0.59045,                0.87892,                0.88127,                0.78522,                0.86058,                0.42102,                 1.5598,                0.64718,                0.93423,             9.5462e-05,             9.5462e-05,             9.5462e-05
                    742,                 1.3885,                0.60749,                 0.8791,                0.89073,                 0.7895,                0.86284,                0.42201,                 1.5667,                0.64851,                0.93665,             9.5108e-05,             9.5108e-05,             9.5108e-05
                    743,                 1.3461,                0.58476,                 0.8727,                0.88802,                0.78611,                0.86131,                0.42264,                 1.5666,                0.64699,                0.93724,             9.4755e-05,             9.4755e-05,             9.4755e-05
                    744,                 1.4043,                0.60472,                0.87257,                0.85462,                0.78843,                 0.8419,                0.41811,                 1.5668,                0.64623,                0.93681,             9.4402e-05,             9.4402e-05,             9.4402e-05
                    745,                 1.3738,                0.58744,                0.88072,                0.88617,                0.77151,                0.84615,                0.41819,                 1.5707,                0.64874,                0.93725,             9.4048e-05,             9.4048e-05,             9.4048e-05
                    746,                  1.375,                0.59765,                0.87009,                0.88182,                0.77466,                0.84861,                0.42003,                  1.563,                0.64328,                 0.9353,             9.3695e-05,             9.3695e-05,             9.3695e-05
                    747,                 1.3751,                  0.596,                  0.877,                0.88953,                0.75886,                0.83954,                0.41768,                 1.5671,                0.63347,                0.93674,             9.3341e-05,             9.3341e-05,             9.3341e-05
                    748,                 1.3565,                0.58982,                0.87986,                 0.8915,                0.76181,                0.84379,                0.41672,                 1.5674,                0.62987,                0.93688,             9.2988e-05,             9.2988e-05,             9.2988e-05
                    749,                 1.3922,                0.59387,                0.86898,                0.85487,                0.78177,                  0.826,                0.41562,                 1.5598,                0.63076,                 0.9346,             9.2634e-05,             9.2634e-05,             9.2634e-05
                    750,                 1.3512,                0.58236,                0.87336,                 0.8481,                0.78535,                0.82493,                0.41623,                 1.5593,                0.63684,                0.93338,             9.2281e-05,             9.2281e-05,             9.2281e-05
                    751,                 1.3864,                0.59449,                0.87554,                0.83069,                0.78407,                0.82169,                0.41339,                 1.5624,                 0.6517,                0.93373,             9.1927e-05,             9.1927e-05,             9.1927e-05
                    752,                 1.3602,                0.58417,                0.87112,                0.83402,                  0.781,                 0.8236,                0.41095,                 1.5622,                 0.6587,                0.93464,             9.1574e-05,             9.1574e-05,             9.1574e-05
                    753,                 1.3616,                0.58006,                0.87549,                0.85652,                0.77525,                0.83863,                0.41441,                 1.5632,                 0.6529,                0.93534,             9.1221e-05,             9.1221e-05,             9.1221e-05
                    754,                 1.3812,                 0.5936,                 0.8805,                0.88832,                0.75602,                0.83958,                0.41633,                 1.5689,                0.65023,                0.93629,             9.0867e-05,             9.0867e-05,             9.0867e-05
                    755,                 1.3552,                0.58411,                0.87104,                0.88308,                0.77362,                 0.8476,                0.41419,                 1.5738,                0.64965,                0.93793,             9.0514e-05,             9.0514e-05,             9.0514e-05
                    756,                 1.3783,                0.59443,                0.87556,                0.84265,                0.79393,                0.82421,                0.41341,                 1.5719,                0.64928,                0.93739,              9.016e-05,              9.016e-05,              9.016e-05
                    757,                  1.341,                0.58269,                0.87832,                0.84614,                0.79025,                0.82505,                0.41125,                 1.5711,                0.65016,                0.93744,             8.9807e-05,             8.9807e-05,             8.9807e-05
                    758,                 1.3589,                0.58368,                0.86851,                0.84648,                0.78117,                0.82582,                0.41214,                 1.5677,                 0.6489,                 0.9364,             8.9453e-05,             8.9453e-05,             8.9453e-05
                    759,                 1.3704,                0.59137,                0.88403,                0.89059,                0.74411,                0.83283,                 0.4129,                  1.573,                0.64802,                 0.9372,               8.91e-05,               8.91e-05,               8.91e-05
                    760,                 1.3561,                0.58453,                0.87871,                  0.892,                0.75011,                0.83822,                0.41261,                 1.5704,                0.64397,                0.93728,             8.8747e-05,             8.8747e-05,             8.8747e-05
                    761,                 1.3779,                0.59756,                0.88627,                0.87976,                0.76205,                0.83622,                0.41261,                 1.5715,                0.64411,                 0.9363,             8.8393e-05,             8.8393e-05,             8.8393e-05
                    762,                 1.3995,                0.59836,                 0.8763,                0.87291,                0.76973,                0.83537,                0.41278,                 1.5632,                0.64081,                0.93482,              8.804e-05,              8.804e-05,              8.804e-05
                    763,                 1.3475,                0.58429,                0.88145,                0.85809,                0.78055,                 0.8401,                 0.4133,                 1.5704,                 0.6382,                0.93652,             8.7686e-05,             8.7686e-05,             8.7686e-05
                    764,                 1.3502,                0.57936,                 0.8706,                 0.8564,                0.79621,                0.83631,                0.41402,                 1.5659,                0.63597,                0.93562,             8.7333e-05,             8.7333e-05,             8.7333e-05
                    765,                 1.3769,                0.58737,                0.87333,                0.86581,                0.78631,                0.82899,                0.41284,                 1.5654,                0.63606,                 0.9361,             8.6979e-05,             8.6979e-05,             8.6979e-05
                    766,                 1.3699,                0.59505,                0.88104,                0.84536,                0.79176,                0.82962,                0.41335,                 1.5667,                0.63651,                0.93585,             8.6626e-05,             8.6626e-05,             8.6626e-05
                    767,                 1.3879,                 0.5947,                 0.8755,                0.85576,                0.78816,                0.83521,                 0.4148,                 1.5642,                0.63837,                0.93577,             8.6273e-05,             8.6273e-05,             8.6273e-05
                    768,                 1.3616,                 0.5888,                0.87867,                0.86264,                0.78198,                0.85075,                0.41684,                 1.5658,                0.63969,                0.93539,             8.5919e-05,             8.5919e-05,             8.5919e-05
                    769,                 1.3869,                0.59217,                0.88821,                0.85604,                0.78134,                0.83942,                0.41661,                 1.5653,                0.63921,                0.93527,             8.5566e-05,             8.5566e-05,             8.5566e-05
                    770,                  1.377,                0.59845,                0.88261,                0.86181,                0.78063,                0.84159,                0.41645,                 1.5682,                 0.6412,                0.93517,             8.5212e-05,             8.5212e-05,             8.5212e-05
                    771,                 1.3397,                0.57881,                0.87299,                0.86894,                0.78016,                0.84042,                0.41617,                 1.5701,                0.64488,                0.93614,             8.4859e-05,             8.4859e-05,             8.4859e-05
                    772,                 1.3455,                0.58218,                0.87556,                0.87077,                0.78221,                0.84015,                0.41819,                 1.5625,                0.64089,                0.93535,             8.4505e-05,             8.4505e-05,             8.4505e-05
                    773,                 1.3617,                0.59015,                 0.8842,                0.87288,                0.79442,                0.84182,                0.41833,                 1.5671,                0.64204,                0.93586,             8.4152e-05,             8.4152e-05,             8.4152e-05
                    774,                 1.3763,                0.59231,                0.87556,                0.86934,                0.79695,                0.84221,                0.41902,                 1.5654,                 0.6415,                0.93488,             8.3799e-05,             8.3799e-05,             8.3799e-05
                    775,                 1.3979,                0.59996,                0.87384,                0.87472,                0.80223,                0.85443,                0.41935,                 1.5662,                0.64166,                0.93566,             8.3445e-05,             8.3445e-05,             8.3445e-05
                    776,                  1.369,                0.60607,                0.87576,                0.86909,                0.78874,                0.85244,                0.41994,                 1.5625,                0.64173,                 0.9359,             8.3092e-05,             8.3092e-05,             8.3092e-05
                    777,                 1.3688,                0.58602,                0.87103,                0.88668,                0.78002,                0.84673,                0.41976,                 1.5655,                0.64125,                 0.9364,             8.2738e-05,             8.2738e-05,             8.2738e-05
                    778,                 1.3809,                0.59515,                0.87765,                0.88191,                 0.7722,                0.84341,                0.41634,                   1.57,                0.64129,                 0.9374,             8.2385e-05,             8.2385e-05,             8.2385e-05
                    779,                 1.3407,                0.58038,                0.87151,                0.86476,                0.78171,                0.84405,                0.41756,                 1.5677,                 0.6407,                0.93631,             8.2031e-05,             8.2031e-05,             8.2031e-05
                    780,                 1.3828,                0.59893,                0.87808,                0.88481,                0.77192,                0.84585,                0.41619,                 1.5688,                0.64092,                0.93592,             8.1678e-05,             8.1678e-05,             8.1678e-05
                    781,                 1.3456,                0.58749,                0.88166,                0.86441,                0.77703,                0.83702,                0.41812,                 1.5658,                0.63891,                0.93575,             8.1325e-05,             8.1325e-05,             8.1325e-05
                    782,                 1.3699,                0.59065,                0.87334,                0.86879,                0.79407,                0.84013,                0.41896,                 1.5631,                0.63525,                0.93526,             8.0971e-05,             8.0971e-05,             8.0971e-05
                    783,                 1.3628,                 0.5868,                0.87076,                0.87212,                0.78029,                0.83821,                0.41606,                 1.5676,                0.63634,                0.93583,             8.0618e-05,             8.0618e-05,             8.0618e-05
                    784,                 1.3422,                0.58036,                0.87863,                0.87759,                0.77286,                0.84086,                0.41646,                 1.5695,                0.63847,                 0.9361,             8.0264e-05,             8.0264e-05,             8.0264e-05
                    785,                 1.3711,                   0.59,                0.87518,                0.87532,                0.78077,                0.83602,                0.41393,                 1.5709,                 0.6406,                0.93676,             7.9911e-05,             7.9911e-05,             7.9911e-05
                    786,                 1.3453,                0.58007,                0.87984,                0.86106,                0.77654,                0.81946,                0.41168,                 1.5757,                0.64386,                0.93841,             7.9557e-05,             7.9557e-05,             7.9557e-05
                    787,                 1.3544,                0.58953,                 0.8797,                0.86225,                0.77577,                 0.8196,                0.41392,                 1.5721,                0.64575,                 0.9388,             7.9204e-05,             7.9204e-05,             7.9204e-05
                    788,                 1.3917,                0.59179,                0.87264,                0.86979,                0.78878,                0.83931,                0.41628,                 1.5642,                0.64447,                0.93628,             7.8851e-05,             7.8851e-05,             7.8851e-05
                    789,                 1.3911,                0.60352,                 0.8757,                0.87182,                 0.7898,                0.84098,                0.41892,                 1.5613,                 0.6412,                0.93449,             7.8497e-05,             7.8497e-05,             7.8497e-05
                    790,                 1.3604,                0.58266,                0.87414,                0.86581,                0.79066,                0.83913,                0.41856,                 1.5656,                 0.6383,                0.93574,             7.8144e-05,             7.8144e-05,             7.8144e-05
                    791,                  1.361,                0.58924,                0.88232,                0.86175,                0.79322,                0.84191,                0.42019,                 1.5673,                0.63589,                0.93666,              7.779e-05,              7.779e-05,              7.779e-05
                    792,                 1.3236,                0.57033,                0.87523,                0.86703,                0.78859,                0.84228,                0.41989,                 1.5677,                0.63639,                 0.9373,             7.7437e-05,             7.7437e-05,             7.7437e-05
                    793,                 1.3514,                0.58909,                0.87635,                0.86345,                0.77576,                0.82579,                0.41834,                 1.5686,                0.63495,                0.93767,             7.7083e-05,             7.7083e-05,             7.7083e-05
                    794,                 1.3372,                0.57753,                0.88184,                0.86462,                 0.7744,                0.82702,                0.41867,                 1.5682,                0.63409,                0.93683,              7.673e-05,              7.673e-05,              7.673e-05
                    795,                  1.371,                0.59925,                0.87736,                0.85616,                0.77674,                0.82416,                0.41847,                 1.5642,                0.63371,                0.93535,             7.6377e-05,             7.6377e-05,             7.6377e-05
                    796,                 1.3924,                0.58887,                0.86835,                  0.866,                0.77537,                0.83419,                0.41746,                  1.564,                0.63468,                0.93493,             7.6023e-05,             7.6023e-05,             7.6023e-05
                    797,                 1.3598,                0.59073,                0.87663,                0.85047,                0.79085,                0.83329,                0.41597,                 1.5668,                0.63982,                 0.9355,              7.567e-05,              7.567e-05,              7.567e-05
                    798,                 1.3542,                0.58738,                0.87359,                0.83945,                  0.793,                0.82511,                0.41437,                 1.5658,                0.64257,                 0.9355,             7.5316e-05,             7.5316e-05,             7.5316e-05
                    799,                 1.3518,                0.58187,                0.86986,                0.84874,                0.80425,                0.83461,                0.41333,                 1.5683,                 0.6435,                0.93749,             7.4963e-05,             7.4963e-05,             7.4963e-05
                    800,                 1.3804,                0.59316,                0.87687,                0.85236,                0.80143,                0.83559,                0.41461,                 1.5717,                0.64608,                0.93826,             7.4609e-05,             7.4609e-05,             7.4609e-05
                    801,                 1.3388,                0.57905,                0.87739,                0.85405,                0.80713,                0.84664,                0.41752,                 1.5711,                0.64083,                0.93821,             7.4256e-05,             7.4256e-05,             7.4256e-05
                    802,                 1.3139,                0.57226,                0.87552,                0.84123,                0.80722,                0.83712,                  0.417,                 1.5723,                0.63634,                0.93798,             7.3903e-05,             7.3903e-05,             7.3903e-05
                    803,                 1.3935,                0.59806,                0.87123,                0.86346,                0.77684,                0.83739,                0.41963,                 1.5682,                0.63584,                 0.9364,             7.3549e-05,             7.3549e-05,             7.3549e-05
                    804,                 1.3914,                 0.5954,                0.87782,                0.86209,                0.77798,                0.83594,                0.42008,                 1.5681,                0.63705,                0.93675,             7.3196e-05,             7.3196e-05,             7.3196e-05
                    805,                 1.3517,                0.57993,                0.86526,                0.87561,                 0.7712,                0.83281,                0.41384,                 1.5718,                0.64135,                0.93778,             7.2842e-05,             7.2842e-05,             7.2842e-05
                    806,                 1.3779,                0.59258,                0.87325,                0.87286,                0.76205,                0.83077,                0.41303,                 1.5676,                0.64566,                0.93705,             7.2489e-05,             7.2489e-05,             7.2489e-05
                    807,                 1.3722,                0.58553,                0.87848,                0.87096,                0.76512,                0.83318,                0.41427,                  1.565,                0.64557,                 0.9368,             7.2135e-05,             7.2135e-05,             7.2135e-05
                    808,                 1.3508,                0.59345,                0.87801,                0.87767,                0.76466,                0.82867,                0.41446,                 1.5677,                0.64479,                0.93756,             7.1782e-05,             7.1782e-05,             7.1782e-05
                    809,                 1.3855,                0.59284,                0.87592,                 0.8439,                0.77413,                0.82144,                0.41394,                 1.5716,                 0.6436,                0.93786,             7.1429e-05,             7.1429e-05,             7.1429e-05
                    810,                 1.3458,                 0.5854,                0.87693,                0.85274,                0.79041,                0.83501,                0.41454,                  1.566,                0.64183,                0.93669,             7.1075e-05,             7.1075e-05,             7.1075e-05
                    811,                  1.373,                0.58933,                0.87655,                0.85121,                0.78857,                0.83583,                0.41551,                 1.5653,                0.64151,                0.93637,             7.0722e-05,             7.0722e-05,             7.0722e-05
                    812,                 1.3474,                0.57845,                0.87347,                0.84118,                0.77836,                0.82833,                0.41339,                  1.565,                0.64454,                0.93692,             7.0368e-05,             7.0368e-05,             7.0368e-05
                    813,                 1.3393,                0.57741,                0.87289,                0.84418,                0.78455,                0.82628,                0.41274,                 1.5716,                0.64455,                0.93802,             7.0015e-05,             7.0015e-05,             7.0015e-05
                    814,                   1.36,                0.58228,                0.87333,                0.84878,                0.77558,                0.82324,                0.41157,                 1.5741,                0.64726,                0.93795,             6.9661e-05,             6.9661e-05,             6.9661e-05
                    815,                  1.354,                0.59439,                0.87785,                0.83204,                0.77072,                0.80972,                0.40962,                   1.57,                 0.6487,                0.93746,             6.9308e-05,             6.9308e-05,             6.9308e-05
                    816,                 1.3647,                0.59181,                 0.8751,                0.83865,                0.76571,                0.81007,                0.40973,                 1.5655,                0.65056,                0.93654,             6.8955e-05,             6.8955e-05,             6.8955e-05
                    817,                 1.3586,                0.58949,                0.87386,                0.84762,                0.77101,                 0.8121,                0.41083,                 1.5685,                0.65416,                0.93726,             6.8601e-05,             6.8601e-05,             6.8601e-05
                    818,                 1.3609,                0.58745,                0.87317,                0.84047,                0.77362,                0.81289,                0.41094,                 1.5683,                0.65514,                0.93781,             6.8248e-05,             6.8248e-05,             6.8248e-05
                    819,                 1.3927,                0.59575,                0.86954,                0.83896,                0.77453,                0.81273,                0.41101,                 1.5712,                0.65433,                0.93867,             6.7894e-05,             6.7894e-05,             6.7894e-05
                    820,                 1.4033,                0.59788,                0.87042,                0.83933,                0.77351,                0.81342,                0.41113,                 1.5683,                0.65194,                0.93697,             6.7541e-05,             6.7541e-05,             6.7541e-05
                    821,                 1.3112,                0.57254,                0.86854,                0.83826,                0.77304,                0.80975,                0.40904,                 1.5726,                0.64958,                0.93757,             6.7187e-05,             6.7187e-05,             6.7187e-05
                    822,                 1.3996,                0.59366,                0.86786,                0.84929,                0.78108,                0.81545,                0.40958,                 1.5639,                0.64339,                 0.9355,             6.6834e-05,             6.6834e-05,             6.6834e-05
                    823,                 1.3505,                0.57698,                0.87001,                 0.8502,                0.77605,                0.81715,                0.41029,                 1.5626,                0.64229,                0.93552,             6.6481e-05,             6.6481e-05,             6.6481e-05
                    824,                 1.3259,                0.56944,                0.87047,                 0.8468,                0.77712,                0.82369,                0.41021,                 1.5626,                0.64135,                0.93596,             6.6127e-05,             6.6127e-05,             6.6127e-05
                    825,                 1.3711,                0.58143,                0.87158,                0.85968,                0.76857,                0.82771,                0.41119,                 1.5669,                0.64141,                0.93689,             6.5774e-05,             6.5774e-05,             6.5774e-05
                    826,                 1.3662,                0.58711,                0.86902,                0.84882,                 0.7712,                0.82342,                0.41069,                 1.5656,                 0.6404,                0.93727,              6.542e-05,              6.542e-05,              6.542e-05
                    827,                 1.3666,                0.58505,                0.86834,                0.85871,                0.77143,                0.82817,                0.41365,                 1.5647,                0.63887,                0.93754,             6.5067e-05,             6.5067e-05,             6.5067e-05
                    828,                 1.3831,                 0.5996,                0.88544,                0.85608,                0.77398,                0.82455,                0.41146,                 1.5669,                0.63978,                0.93798,             6.4713e-05,             6.4713e-05,             6.4713e-05
                    829,                 1.3721,                 0.5913,                0.87707,                0.85611,                 0.7792,                 0.8258,                0.41248,                 1.5704,                0.64123,                0.93873,              6.436e-05,              6.436e-05,              6.436e-05
                    830,                  1.366,                0.58876,                0.87436,                 0.8561,                0.79598,                0.84573,                0.41476,                 1.5728,                0.64594,                0.93887,             6.4007e-05,             6.4007e-05,             6.4007e-05
                    831,                 1.3575,                  0.579,                0.86936,                0.85305,                0.80508,                0.84565,                0.41626,                 1.5668,                0.64856,                0.93735,             6.3653e-05,             6.3653e-05,             6.3653e-05
                    832,                 1.3664,                0.58855,                0.86641,                0.85332,                0.79129,                0.83743,                0.41541,                 1.5716,                0.64735,                0.93803,               6.33e-05,               6.33e-05,               6.33e-05
                    833,                 1.4138,                0.60326,                0.88152,                0.86842,                0.79015,                0.85472,                0.41792,                 1.5689,                0.64044,                0.93663,             6.2946e-05,             6.2946e-05,             6.2946e-05
                    834,                 1.3375,                0.58063,                0.87863,                 0.8366,                0.80329,                0.83678,                0.41508,                 1.5716,                0.63736,                0.93745,             6.2593e-05,             6.2593e-05,             6.2593e-05
                    835,                 1.3251,                0.56784,                0.86647,                0.87248,                0.76746,                0.83738,                 0.4173,                  1.569,                 0.6357,                0.93683,             6.2239e-05,             6.2239e-05,             6.2239e-05
                    836,                 1.3337,                  0.579,                0.87347,                0.87493,                0.76806,                0.83332,                0.41595,                 1.5657,                0.63546,                0.93597,             6.1886e-05,             6.1886e-05,             6.1886e-05
                    837,                 1.3623,                0.58448,                0.87383,                0.86786,                0.78335,                0.84502,                0.41614,                 1.5633,                0.63731,                0.93555,             6.1533e-05,             6.1533e-05,             6.1533e-05
                    838,                 1.3377,                  0.586,                0.87977,                0.85806,                0.78827,                0.83184,                0.41622,                 1.5674,                0.63944,                 0.9365,             6.1179e-05,             6.1179e-05,             6.1179e-05
                    839,                 1.3374,                0.57237,                0.86891,                0.85869,                0.79299,                0.83143,                0.41549,                  1.568,                0.63518,                0.93715,             6.0826e-05,             6.0826e-05,             6.0826e-05
                    840,                 1.3385,                0.57601,                0.87763,                0.84967,                0.79221,                0.82831,                0.41211,                 1.5733,                0.63399,                0.93899,             6.0472e-05,             6.0472e-05,             6.0472e-05
                    841,                 1.3812,                0.59678,                0.88302,                0.84966,                0.77804,                0.82887,                0.41419,                 1.5687,                0.63341,                0.93714,             6.0119e-05,             6.0119e-05,             6.0119e-05
                    842,                 1.3427,                0.57923,                0.87232,                0.85414,                0.78322,                0.83096,                0.41531,                 1.5691,                0.63283,                0.93711,             5.9765e-05,             5.9765e-05,             5.9765e-05
                    843,                 1.3599,                0.58051,                0.87288,                0.85101,                0.79524,                0.82488,                0.41251,                 1.5704,                0.63534,                0.93735,             5.9412e-05,             5.9412e-05,             5.9412e-05
                    844,                 1.3689,                0.59143,                0.88228,                0.84687,                0.79324,                0.82446,                0.41176,                  1.571,                0.63756,                0.93791,             5.9059e-05,             5.9059e-05,             5.9059e-05
                    845,                 1.3751,                 0.5876,                 0.8705,                0.84515,                0.79744,                0.82836,                0.41417,                 1.5696,                0.63675,                0.93788,             5.8705e-05,             5.8705e-05,             5.8705e-05
                    846,                 1.3438,                0.58045,                0.87419,                 0.8478,                0.80021,                0.83256,                0.41642,                 1.5689,                0.63603,                 0.9371,             5.8352e-05,             5.8352e-05,             5.8352e-05
                    847,                 1.3544,                0.58609,                0.88227,                0.85955,                0.79875,                0.83352,                0.41646,                 1.5714,                0.63682,                0.93731,             5.7998e-05,             5.7998e-05,             5.7998e-05
                    848,                 1.3539,                0.58367,                0.87296,                0.85299,                0.80535,                 0.8345,                0.41769,                 1.5709,                0.63579,                0.93751,             5.7645e-05,             5.7645e-05,             5.7645e-05
                    849,                 1.3818,                0.58915,                0.86746,                0.86571,                 0.7915,                0.82974,                 0.4172,                 1.5683,                0.63527,                0.93633,             5.7291e-05,             5.7291e-05,             5.7291e-05
                    850,                 1.3941,                0.59486,                0.87394,                0.86951,                0.77916,                0.83068,                0.41687,                 1.5666,                 0.6405,                 0.9355,             5.6938e-05,             5.6938e-05,             5.6938e-05
                    851,                  1.314,                0.57323,                0.87382,                0.86225,                   0.78,                0.82834,                0.41641,                  1.568,                0.64685,                0.93599,             5.6585e-05,             5.6585e-05,             5.6585e-05
                    852,                 1.3334,                0.57375,                0.87648,                0.85827,                0.78466,                0.82928,                0.41533,                 1.5668,                0.64966,                0.93637,             5.6231e-05,             5.6231e-05,             5.6231e-05
                    853,                 1.3409,                0.58066,                0.87211,                0.86563,                0.78142,                 0.8315,                0.41565,                 1.5656,                0.64855,                0.93684,             5.5878e-05,             5.5878e-05,             5.5878e-05
                    854,                 1.3265,                0.57238,                0.87109,                0.83064,                0.78599,                0.81741,                0.41353,                 1.5674,                0.64441,                0.93742,             5.5524e-05,             5.5524e-05,             5.5524e-05
                    855,                 1.3125,                0.57277,                0.86892,                0.84298,                0.77622,                0.81909,                0.41539,                 1.5716,                0.64312,                0.93786,             5.5171e-05,             5.5171e-05,             5.5171e-05
                    856,                 1.3426,                0.57266,                0.86814,                0.84811,                0.77479,                0.81623,                0.41273,                 1.5715,                 0.6412,                 0.9382,             5.4817e-05,             5.4817e-05,             5.4817e-05
                    857,                 1.3568,                0.57691,                 0.8663,                0.83271,                0.78046,                0.81629,                0.41124,                 1.5686,                 0.6396,                0.93737,             5.4464e-05,             5.4464e-05,             5.4464e-05
