                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    476,                0.70153,                0.33526,                 0.7797,                0.99221,                0.98458,                0.99231,                0.79865,                0.95153,                 0.4062,                0.79949,             0.00088309,             0.00088309,             0.00088309
                    477,                0.71427,                0.34206,                0.78355,                0.99186,                0.98406,                0.99274,                0.79711,                0.97558,                0.41011,                0.80067,             0.00088144,             0.00088144,             0.00088144
                    478,                 0.7335,                0.34248,                0.78523,                0.99235,                0.98345,                0.99249,                0.80064,                0.96245,                  0.412,                0.79855,             0.00087979,             0.00087979,             0.00087979
                    479,                0.69979,                0.33963,                0.78313,                0.98929,                0.98501,                0.99232,                0.80516,                0.94399,                0.39854,                0.79811,             0.00087814,             0.00087814,             0.00087814
                    480,                0.71623,                0.33524,                0.78423,                0.98976,                0.98433,                 0.9919,                 0.8044,                0.96126,                0.40577,                0.80004,             0.00087649,             0.00087649,             0.00087649
                    481,                0.71398,                0.33709,                0.78794,                0.99032,                0.98641,                0.99194,                0.80653,                0.95666,                 0.4015,                 0.7987,             0.00087484,             0.00087484,             0.00087484
                    482,                0.71134,                0.33504,                0.78553,                0.99214,                0.98484,                0.99177,                0.79858,                0.96981,                0.40817,                0.79989,             0.00087319,             0.00087319,             0.00087319
                    483,                0.72109,                0.33763,                0.78278,                0.99173,                0.98488,                0.99211,                0.80044,                0.96701,                0.41154,                0.79906,             0.00087154,             0.00087154,             0.00087154
                    484,                0.70442,                0.33213,                0.78138,                0.99106,                0.98604,                0.99227,                0.80142,                0.94693,                0.40303,                0.79839,             0.00086989,             0.00086989,             0.00086989
                    485,                0.69343,                 0.3311,                 0.7845,                0.99035,                0.98539,                0.99211,                0.80872,                0.94929,                 0.4048,                0.79839,             0.00086824,             0.00086824,             0.00086824
                    486,                0.68787,                0.33305,                 0.7795,                0.98897,                0.98551,                0.99202,                0.81051,                0.93801,                0.40542,                0.79704,             0.00086659,             0.00086659,             0.00086659
                    487,                 0.7046,                 0.3343,                0.78191,                0.98978,                0.98484,                0.99208,                0.78178,                 1.0248,                0.41805,                0.80369,             0.00086494,             0.00086494,             0.00086494
                    488,                0.69074,                0.33266,                0.78416,                0.99166,                0.98458,                0.99248,                0.79759,                0.93576,                 0.3972,                0.79785,             0.00086329,             0.00086329,             0.00086329
                    489,                  0.717,                0.33799,                 0.7839,                0.99113,                0.98536,                 0.9926,                0.77239,                 1.0595,                0.44067,                0.80547,             0.00086164,             0.00086164,             0.00086164
                    490,                0.70976,                0.33437,                0.78515,                0.99028,                0.98524,                0.99234,                0.80522,                0.93374,                0.39256,                 0.7971,             0.00085999,             0.00085999,             0.00085999
                    491,                0.68725,                0.32974,                0.78225,                0.99045,                0.98484,                0.99239,                0.79914,                0.96537,                0.40462,                0.79999,             0.00085834,             0.00085834,             0.00085834
                    492,                0.71164,                0.33883,                0.78495,                0.98977,                0.98263,                0.99131,                0.79182,                 1.0038,                0.42975,                0.80183,             0.00085669,             0.00085669,             0.00085669
                    493,                0.75185,                0.34443,                0.78133,                0.98915,                0.98484,                0.99244,                0.79918,                0.96933,                0.40223,                0.79918,             0.00085504,             0.00085504,             0.00085504
                    494,                0.72091,                0.34732,                0.78712,                0.98963,                0.98722,                 0.9933,                0.80386,                0.94889,                0.40671,                0.79761,             0.00085339,             0.00085339,             0.00085339
                    495,                0.70908,                0.34102,                0.78256,                0.99184,                0.98444,                0.99222,                0.79724,                0.98752,                0.41972,                0.79897,             0.00085174,             0.00085174,             0.00085174
                    496,                0.68295,                0.32881,                0.78195,                0.99015,                0.98589,                0.99278,                0.80094,                0.97951,                 0.4126,                0.79852,             0.00085009,             0.00085009,             0.00085009
                    497,                0.69954,                0.33267,                0.78004,                0.99186,                 0.9851,                0.99269,                0.79507,                0.98508,                0.41371,                 0.7999,             0.00084844,             0.00084844,             0.00084844
                    498,                0.74888,                0.34363,                  0.781,                0.99177,                0.98353,                0.99213,                0.79226,                0.99832,                0.42394,                0.80016,             0.00084679,             0.00084679,             0.00084679
                    499,                0.69573,                0.33861,                0.78598,                0.99231,                0.98353,                0.99241,                0.79889,                0.97649,                0.41565,                0.79906,             0.00084514,             0.00084514,             0.00084514
                    500,                  0.689,                 0.3343,                0.78427,                0.99196,                0.98301,                0.99182,                0.79065,                0.96691,                0.41558,                0.79819,             0.00084349,             0.00084349,             0.00084349
                    501,                0.69795,                 0.3337,                0.78629,                0.99153,                0.98301,                0.99166,                0.79195,                 1.0035,                0.41667,                0.80173,             0.00084184,             0.00084184,             0.00084184
                    502,                 0.6921,                0.33397,                0.78093,                0.99236,                0.98455,                0.99137,                0.79782,                0.97028,                0.41087,                0.80071,             0.00084018,             0.00084018,             0.00084018
                    503,                0.71696,                0.33818,                0.78536,                0.99346,                0.98315,                0.99097,                0.78513,                 1.0252,                0.43752,                0.80478,             0.00083853,             0.00083853,             0.00083853
                    504,                 0.7124,                0.33685,                0.78836,                0.99151,                0.98403,                0.99055,                0.80387,                0.95683,                 0.4054,                0.79843,             0.00083688,             0.00083688,             0.00083688
                    505,                0.75472,                0.35058,                0.78453,                 0.9903,                0.98667,                0.99137,                0.79403,                0.99196,                0.42205,                0.80067,             0.00083523,             0.00083523,             0.00083523
                    506,                0.73158,                0.34271,                0.78537,                0.99008,                0.98693,                0.99192,                0.78066,                 1.0236,                0.43373,                 0.8022,             0.00083358,             0.00083358,             0.00083358
                    507,                0.70689,                0.33773,                 0.7878,                0.98958,                0.98172,                0.99077,                0.80181,                0.93077,                0.40769,                0.79678,             0.00083193,             0.00083193,             0.00083193
                    508,                0.74975,                0.34264,                0.78411,                0.99005,                0.98422,                 0.9908,                0.78034,                 1.0333,                0.43371,                0.80299,             0.00083028,             0.00083028,             0.00083028
                    509,                0.69714,                0.33147,                0.78563,                0.98935,                0.98392,                0.99107,                 0.8111,                0.94024,                0.39668,                0.79852,             0.00082863,             0.00082863,             0.00082863
                    510,                0.69092,                0.33111,                0.78555,                0.99124,                0.98361,                0.99169,                 0.7971,                0.99285,                0.42358,                0.80135,             0.00082698,             0.00082698,             0.00082698
                    511,                0.69914,                0.33494,                0.78086,                0.99222,                0.98408,                0.99228,                0.80883,                0.94716,                0.39961,                0.79762,             0.00082533,             0.00082533,             0.00082533
                    512,                0.67755,                0.32529,                 0.7833,                0.99236,                0.98412,                0.99238,                0.79694,                0.98329,                0.40334,                0.80034,             0.00082368,             0.00082368,             0.00082368
                    513,                0.68346,                0.32668,                0.78208,                0.98938,                0.98476,                0.99109,                0.78976,                0.99074,                0.42259,                0.80036,             0.00082203,             0.00082203,             0.00082203
                    514,                0.68625,                0.32485,                0.78344,                0.98942,                0.98434,                0.99043,                0.78701,                0.99889,                 0.4217,                0.80111,             0.00082038,             0.00082038,             0.00082038
                    515,                0.66927,                0.32117,                0.78221,                0.99006,                0.98426,                0.99115,                 0.7975,                 0.9649,                 0.4017,                0.80046,             0.00081873,             0.00081873,             0.00081873
                    516,                0.68881,                0.32634,                 0.7842,                0.99049,                0.98536,                0.99198,                0.79371,                0.98367,                0.41365,                 0.8007,             0.00081708,             0.00081708,             0.00081708
                    517,                0.70311,                0.33412,                0.78045,                0.99101,                 0.9853,                0.99266,                0.79459,                0.97674,                0.40612,                 0.7995,             0.00081543,             0.00081543,             0.00081543
                    518,                0.66492,                0.32325,                 0.7823,                0.99092,                0.98532,                 0.9923,                0.80546,                0.95433,                0.40466,                0.79679,             0.00081378,             0.00081378,             0.00081378
                    519,                0.66213,                0.32043,                0.78216,                0.99226,                0.98546,                0.99276,                 0.7975,                 0.9762,                0.40902,                0.79938,             0.00081213,             0.00081213,             0.00081213
                    520,                0.70025,                0.32979,                0.78427,                0.99198,                0.98431,                0.99248,                0.79336,                0.98145,                0.40905,                0.79899,             0.00081048,             0.00081048,             0.00081048
                    521,                0.68277,                0.32425,                 0.7854,                0.99048,                0.98754,                0.99175,                0.80134,                0.95911,                 0.4059,                0.79855,             0.00080883,             0.00080883,             0.00080883
                    522,                0.69676,                0.32883,                0.78162,                0.99314,                 0.9838,                0.99183,                0.79373,                0.98977,                0.41905,                0.80001,             0.00080718,             0.00080718,             0.00080718
                    523,                0.69791,                0.32991,                 0.7829,                0.99287,                0.98351,                0.99215,                0.80637,                0.97278,                0.40253,                0.79909,             0.00080553,             0.00080553,             0.00080553
                    524,                0.70053,                 0.3328,                0.78189,                0.99189,                 0.9838,                0.99227,                  0.807,                0.95225,                0.40144,                0.79802,             0.00080388,             0.00080388,             0.00080388
                    525,                0.70478,                0.33297,                0.78367,                0.99063,                0.98416,                0.99221,                0.79639,                0.96324,                0.40737,                0.79867,             0.00080223,             0.00080223,             0.00080223
                    526,                 0.6791,                0.32567,                 0.7825,                0.99157,                 0.9838,                0.99238,                0.80369,                 0.9315,                0.39766,                0.79625,             0.00080058,             0.00080058,             0.00080058
                    527,                0.66257,                0.32367,                0.78022,                0.98892,                0.98601,                0.99184,                 0.8045,                0.92602,                0.39574,                0.79503,             0.00079893,             0.00079893,             0.00079893
                    528,                0.68217,                0.32766,                0.78273,                  0.989,                 0.9851,                0.99199,                0.78016,                  1.002,                0.42882,                0.79963,             0.00079728,             0.00079728,             0.00079728
                    529,                0.69476,                0.32966,                 0.7835,                0.99034,                 0.9872,                0.99271,                0.80438,                0.93861,                0.39934,                  0.797,             0.00079563,             0.00079563,             0.00079563
                    530,                0.67947,                0.32986,                0.78215,                0.98974,                0.98679,                0.99271,                 0.7985,                0.96262,                0.39973,                0.79932,             0.00079398,             0.00079398,             0.00079398
                    531,                0.66895,                0.31968,                0.78325,                0.99014,                0.98599,                0.99285,                0.81402,                0.91945,                0.38878,                0.79676,             0.00079233,             0.00079233,             0.00079233
                    532,                0.70789,                0.33592,                0.78134,                0.99076,                0.98719,                0.99286,                0.79727,                0.96708,                0.40813,                0.79823,             0.00079067,             0.00079067,             0.00079067
                    533,                0.69117,                0.33056,                0.78152,                0.99065,                0.98525,                0.99226,                0.80598,                0.93489,                0.39644,                0.79563,             0.00078902,             0.00078902,             0.00078902
                    534,                0.70199,                0.33245,                0.78219,                0.99139,                0.98517,                0.99252,                0.80059,                0.95939,                0.41089,                0.79827,             0.00078737,             0.00078737,             0.00078737
                    535,                0.68213,                0.32585,                0.78244,                0.99093,                0.98445,                0.99149,                0.79909,                0.95739,                0.41599,                0.79858,             0.00078572,             0.00078572,             0.00078572
                    536,                0.70211,                0.33227,                0.78497,                0.99003,                0.98562,                0.99162,                0.80895,                0.95162,                0.39816,                0.79796,             0.00078407,             0.00078407,             0.00078407
                    537,                0.66658,                0.31762,                0.78365,                0.99239,                0.98528,                0.99285,                0.80134,                0.98277,                 0.4095,                0.79959,             0.00078242,             0.00078242,             0.00078242
                    538,                0.66223,                0.32055,                 0.7819,                0.99257,                 0.9838,                0.99297,                0.80345,                0.98385,                0.42477,                0.79925,             0.00078077,             0.00078077,             0.00078077
                    539,                0.66973,                0.32057,                0.78147,                0.99145,                0.98734,                0.99337,                0.79492,                 1.0026,                0.41567,                0.80136,             0.00077912,             0.00077912,             0.00077912
                    540,                0.68236,                0.32721,                0.78306,                0.99205,                0.98606,                 0.9926,                0.80777,                0.93808,                 0.3952,                0.79763,             0.00077747,             0.00077747,             0.00077747
                    541,                0.68932,                0.33032,                0.78233,                0.98904,                0.98406,                0.99155,                0.78012,                 1.0342,                0.44394,                0.80431,             0.00077582,             0.00077582,             0.00077582
                    542,                0.68893,                0.32813,                0.78476,                0.99188,                0.98458,                0.99215,                0.81269,                0.94244,                0.40085,                0.79829,             0.00077417,             0.00077417,             0.00077417
                    543,                0.66705,                0.32274,                 0.7823,                0.99191,                 0.9851,                0.99155,                 0.8019,                0.99046,                0.41349,                 0.8008,             0.00077252,             0.00077252,             0.00077252
                    544,                0.66596,                0.32139,                0.78289,                0.99217,                0.98432,                0.99068,                0.81098,                 0.9304,                0.40258,                0.79713,             0.00077087,             0.00077087,             0.00077087
                    545,                0.68252,                0.32637,                0.77986,                0.99258,                0.98458,                0.99102,                0.80556,                0.95045,                0.40494,                0.79835,             0.00076922,             0.00076922,             0.00076922
                    546,                0.66578,                 0.3244,                0.78236,                0.98978,                0.98434,                0.99083,                0.79669,                 0.9745,                 0.4096,                0.79909,             0.00076757,             0.00076757,             0.00076757
                    547,                0.66868,                0.32004,                0.77912,                0.98988,                0.98545,                 0.9912,                0.80279,                0.94574,                0.40155,                0.79762,             0.00076592,             0.00076592,             0.00076592
                    548,                0.67963,                0.32735,                0.78422,                0.99216,                0.98601,                0.99154,                0.79941,                0.99442,                0.42237,                0.80073,             0.00076427,             0.00076427,             0.00076427
                    549,                0.67255,                0.32515,                0.78195,                0.99041,                0.98489,                0.99152,                0.80595,                0.94417,                0.39874,                0.79781,             0.00076262,             0.00076262,             0.00076262
                    550,                0.65641,                0.31723,                0.78268,                0.98945,                0.98536,                0.99107,                0.80399,                0.94693,                0.40457,                0.79758,             0.00076097,             0.00076097,             0.00076097
                    551,                0.65752,                0.32044,                0.77894,                0.98987,                0.98657,                0.99161,                0.80308,                0.92885,                0.40443,                0.79561,             0.00075932,             0.00075932,             0.00075932
                    552,                0.68406,                0.32277,                0.78314,                0.98807,                0.98334,                0.99023,                 0.7915,                0.98643,                0.42163,                0.79944,             0.00075767,             0.00075767,             0.00075767
                    553,                0.68572,                0.32624,                0.78137,                0.98685,                0.98641,                0.99135,                0.79442,                0.93045,                0.39707,                0.79554,             0.00075602,             0.00075602,             0.00075602
                    554,                0.67839,                0.32466,                0.78282,                0.98932,                 0.9851,                0.99116,                0.78966,                0.96551,                0.41728,                0.79823,             0.00075437,             0.00075437,             0.00075437
                    555,                0.65717,                0.31608,                0.77754,                0.99186,                0.98399,                0.99183,                 0.7982,                0.98073,                0.41202,                0.80165,             0.00075272,             0.00075272,             0.00075272
                    556,                0.65651,                0.31988,                0.78329,                0.98882,                0.98686,                0.99187,                0.80454,                0.94833,                0.39294,                0.79944,             0.00075107,             0.00075107,             0.00075107
                    557,                 0.6745,                0.32128,                0.78223,                0.99123,                0.98551,                0.99213,                0.80331,                0.93473,                0.38986,                0.79738,             0.00074942,             0.00074942,             0.00074942
                    558,                 0.6769,                0.32259,                0.78277,                 0.9901,                0.98433,                0.99211,                0.78976,                0.97002,                0.41178,                0.79896,             0.00074777,             0.00074777,             0.00074777
                    559,                0.69546,                0.32553,                0.78127,                0.98612,                0.98275,                0.98959,                0.78516,                  0.983,                0.43388,                0.80027,             0.00074612,             0.00074612,             0.00074612
                    560,                  0.672,                0.31976,                0.78223,                 0.9908,                0.98599,                 0.9912,                0.78926,                0.99265,                 0.4143,                0.80058,             0.00074447,             0.00074447,             0.00074447
                    561,                0.66639,                0.32111,                0.78121,                0.99226,                0.98484,                0.99215,                0.79777,                0.97261,                 0.4046,                0.80014,             0.00074282,             0.00074282,             0.00074282
                    562,                0.66592,                0.31913,                0.78376,                0.99198,                0.98301,                0.99233,                0.80697,                0.95851,                0.40156,                 0.7994,             0.00074116,             0.00074116,             0.00074116
                    563,                0.68088,                0.32308,                0.77814,                0.99203,                 0.9846,                0.99188,                0.80507,                0.96797,                0.40312,                0.80064,             0.00073951,             0.00073951,             0.00073951
                    564,                0.66759,                0.32119,                0.78079,                0.99139,                0.98624,                0.99185,                0.80623,                0.97518,                0.40877,                0.80019,             0.00073786,             0.00073786,             0.00073786
                    565,                0.65946,                0.31995,                0.77892,                0.99186,                0.98562,                 0.9925,                0.79666,                 0.9966,                0.41537,                0.80073,             0.00073621,             0.00073621,             0.00073621
                    566,                0.65125,                0.31925,                0.78601,                0.99135,                0.98562,                0.99248,                0.80636,                0.96099,                 0.3978,                0.79904,             0.00073456,             0.00073456,             0.00073456
                    567,                0.67417,                 0.3193,                 0.7795,                0.99206,                0.98498,                0.99226,                 0.8083,                0.93673,                0.38687,                0.79757,             0.00073291,             0.00073291,             0.00073291
                    568,                0.67142,                0.32378,                0.78096,                0.99171,                0.98414,                 0.9921,                0.79902,                0.96093,                0.40154,                0.79921,             0.00073126,             0.00073126,             0.00073126
                    569,                0.67718,                0.32284,                0.78171,                0.99135,                 0.9838,                0.99186,                0.78973,                0.98643,                0.41156,                0.80059,             0.00072961,             0.00072961,             0.00072961
                    570,                0.69016,                0.33155,                0.78172,                0.99176,                0.98414,                0.99173,                 0.7984,                0.97539,                0.40923,                0.79997,             0.00072796,             0.00072796,             0.00072796
                    571,                0.69224,                0.32653,                0.78299,                0.99258,                0.98462,                0.99163,                 0.7994,                 0.9725,                0.40559,                0.79953,             0.00072631,             0.00072631,             0.00072631
                    572,                0.67072,                0.32537,                0.78012,                0.99136,                0.98406,                0.99177,                0.79857,                  0.968,                0.40297,                0.79973,             0.00072466,             0.00072466,             0.00072466
                    573,                0.65638,                0.32014,                0.78036,                0.99295,                0.98354,                0.99133,                0.81103,                 0.9376,                0.39945,                0.79589,             0.00072301,             0.00072301,             0.00072301
                    574,                0.68331,                0.32318,                0.78433,                0.99248,                0.98282,                0.99137,                0.79736,                  1.017,                0.42877,                0.80148,             0.00072136,             0.00072136,             0.00072136
                    575,                0.66322,                0.31998,                0.78187,                0.99243,                0.98529,                0.99175,                0.80668,                0.91529,                0.38657,                0.79535,             0.00071971,             0.00071971,             0.00071971
                    576,                0.67196,                0.32628,                0.78034,                0.99202,                0.98693,                0.99249,                0.79938,                0.97126,                0.41523,                0.79855,             0.00071806,             0.00071806,             0.00071806
                    577,                0.67193,                0.32236,                0.77966,                0.99191,                0.98596,                0.99247,                0.80893,                0.94296,                 0.3937,                0.79762,             0.00071641,             0.00071641,             0.00071641
                    578,                0.66101,                0.32052,                0.78231,                0.99279,                0.98482,                0.99277,                0.79183,                0.97678,                0.40224,                 0.8001,             0.00071476,             0.00071476,             0.00071476
                    579,                0.67037,                0.32156,                0.77978,                0.99227,                0.98395,                0.99251,                0.80113,                0.96081,                0.41033,                0.79816,             0.00071311,             0.00071311,             0.00071311
                    580,                0.65075,                0.31351,                 0.7847,                0.99116,                0.98574,                0.99203,                0.80262,                0.97288,                0.40008,                0.79953,             0.00071146,             0.00071146,             0.00071146
                    581,                0.64144,                0.30647,                0.78375,                0.99143,                0.98301,                0.99177,                0.79536,                0.97495,                0.40403,                0.79987,             0.00070981,             0.00070981,             0.00070981
                    582,                0.65354,                0.31977,                0.78187,                0.99166,                0.98291,                0.99231,                0.79612,                0.96748,                0.41697,                0.79978,             0.00070816,             0.00070816,             0.00070816
                    583,                0.67255,                0.32133,                  0.781,                0.99091,                0.98327,                0.99127,                0.79282,                0.99258,                0.41436,                0.80041,             0.00070651,             0.00070651,             0.00070651
                    584,                0.65772,                0.31874,                0.78346,                0.99266,                0.98313,                 0.9921,                0.80194,                 0.9705,                0.40202,                0.79866,             0.00070486,             0.00070486,             0.00070486
                    585,                0.67595,                0.32676,                0.78194,                0.99271,                0.98432,                0.99223,                0.80173,                0.96988,                0.39997,                0.79992,             0.00070321,             0.00070321,             0.00070321
                    586,                 0.6743,                0.32216,                0.77956,                0.99098,                0.98513,                0.99233,                0.81137,                 0.9425,                 0.3972,                 0.7991,             0.00070156,             0.00070156,             0.00070156
                    587,                0.64427,                0.31345,                0.78235,                0.99075,                0.98558,                  0.992,                0.81141,                0.94059,                0.39519,                0.79711,             0.00069991,             0.00069991,             0.00069991
                    588,                0.63704,                0.31385,                0.78027,                0.99105,                0.98566,                0.99242,                0.80267,                0.97103,                0.40863,                0.79888,             0.00069826,             0.00069826,             0.00069826
                    589,                0.66982,                0.32228,                0.78057,                0.98874,                0.98545,                 0.9911,                 0.8014,                0.95346,                0.40857,                0.79761,             0.00069661,             0.00069661,             0.00069661
                    590,                0.67647,                0.32514,                0.78291,                0.98707,                0.98216,                0.99047,                0.78964,                0.96203,                0.41219,                0.79873,             0.00069496,             0.00069496,             0.00069496
                    591,                0.67178,                0.32075,                0.78406,                0.98595,                0.98641,                 0.9908,                0.79592,                0.94024,                0.40243,                0.79835,             0.00069331,             0.00069331,             0.00069331
                    592,                0.67354,                0.32125,                0.77867,                 0.9913,                0.98558,                0.99141,                0.79985,                0.95487,                0.39958,                0.79959,             0.00069165,             0.00069165,             0.00069165
                    593,                0.65238,                0.31488,                0.78245,                0.99235,                0.98418,                0.99151,                0.80845,                0.95445,                0.39045,                0.79944,                0.00069,                0.00069,                0.00069
                    594,                0.67485,                 0.3181,                0.78455,                0.99215,                0.98395,                0.99195,                 0.8082,                0.96278,                0.39436,                0.79982,             0.00068835,             0.00068835,             0.00068835
                    595,                0.66087,                0.31741,                0.78074,                0.99033,                0.98579,                0.99176,                0.80932,                 0.9485,                 0.3906,                0.79759,              0.0006867,              0.0006867,              0.0006867
                    596,                0.67017,                0.32226,                0.78202,                0.99234,                0.98543,                0.99265,                0.79931,                 1.0055,                 0.4158,                0.80259,             0.00068505,             0.00068505,             0.00068505
                    597,                0.64275,                0.31265,                0.77937,                0.99209,                0.98572,                0.99199,                0.80783,                0.95338,                0.39467,                0.79814,              0.0006834,              0.0006834,              0.0006834
                    598,                0.65348,                 0.3179,                0.78067,                0.99207,                0.98451,                0.99177,                0.80352,                0.99353,                0.41752,                0.80175,             0.00068175,             0.00068175,             0.00068175
                    599,                0.66655,                0.31761,                0.78187,                0.99127,                0.98615,                0.99145,                0.81283,                0.94675,                0.39915,                0.79759,              0.0006801,              0.0006801,              0.0006801
                    600,                0.66916,                0.31743,                0.77875,                0.98706,                 0.9831,                0.99031,                0.80362,                0.98956,                 0.4313,                0.79886,             0.00067845,             0.00067845,             0.00067845
                    601,                0.67141,                0.31973,                 0.7817,                0.99132,                0.98587,                 0.9927,                0.80559,                 0.9863,                0.41529,                0.80002,              0.0006768,              0.0006768,              0.0006768
                    602,                0.62795,                0.31095,                0.77938,                0.99105,                0.98482,                0.99153,                0.80538,                0.95554,                0.40632,                0.79742,             0.00067515,             0.00067515,             0.00067515
                    603,                0.64524,                0.31028,                0.78148,                0.99143,                0.98538,                0.99238,                0.80287,                0.98934,                 0.4185,                0.79994,              0.0006735,              0.0006735,              0.0006735
                    604,                0.64944,                0.31443,                0.78129,                0.99251,                0.98562,                0.99242,                0.80983,                0.95016,                0.39633,                0.79722,             0.00067185,             0.00067185,             0.00067185
                    605,                0.64439,                0.30906,                0.78121,                0.99278,                0.98632,                0.99257,                0.80517,                0.96421,                 0.4002,                0.80003,              0.0006702,              0.0006702,              0.0006702
                    606,                0.64903,                0.31414,                0.77862,                0.99318,                0.98667,                 0.9929,                0.80385,                 0.9475,                0.39488,                0.79769,             0.00066855,             0.00066855,             0.00066855
                    607,                0.63614,                0.30893,                0.77997,                0.99293,                0.98597,                0.99272,                0.80158,                0.96319,                0.40414,                0.79865,              0.0006669,              0.0006669,              0.0006669
                    608,                0.65054,                0.31416,                0.78187,                0.99367,                0.98537,                0.99276,                0.80202,                 0.9739,                0.40696,                0.79946,             0.00066525,             0.00066525,             0.00066525
                    609,                0.64922,                  0.314,                0.78089,                0.99236,                0.98451,                0.99239,                0.80189,                 0.9771,                 0.4104,                0.79935,              0.0006636,              0.0006636,              0.0006636
